date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph
2017-05-01,23,18,0.0,13.7,6,6,33,10:23 AM,No moonset,05:49 AM,07:22 PM,14,21,22,21,16,6,63,0.0,1010,23,10,213,10
2017-05-02,22,16,0.0,13.8,5,5,40,11:25 AM,12:38 AM,05:48 AM,07:23 PM,14,20,21,20,14,9,70,0.7,1012,22,10,240,9
2017-05-03,20,16,0.0,13.8,5,5,48,12:27 PM,01:27 AM,05:47 AM,07:23 PM,15,19,19,19,11,2,78,0.0,1014,20,10,231,9
2017-05-04,21,16,0.0,13.8,5,5,55,01:28 PM,02:10 AM,05:46 AM,07:24 PM,15,19,19,19,12,4,75,0.0,1014,21,10,196,9
2017-05-05,21,17,0.0,13.8,5,5,62,02:26 PM,02:48 AM,05:45 AM,07:25 PM,15,20,20,20,12,5,75,0.0,1015,21,10,213,9
2017-05-06,21,17,0.0,13.8,5,5,70,03:24 PM,03:24 AM,05:44 AM,07:26 PM,15,20,20,20,18,6,75,0.0,1014,21,10,213,12
2017-05-07,22,18,0.0,13.8,5,5,77,04:20 PM,03:57 AM,05:44 AM,07:26 PM,13,20,22,20,26,3,64,0.0,1013,22,10,198,16
2017-05-08,24,18,0.0,13.8,6,6,84,05:15 PM,04:29 AM,05:43 AM,07:27 PM,13,22,24,22,18,13,55,0.0,1014,24,10,191,10
2017-05-09,29,21,0.0,13.9,7,7,91,06:10 PM,05:02 AM,05:42 AM,07:28 PM,11,26,26,26,21,7,39,0.0,1011,29,10,113,10
2017-05-10,29,22,0.0,13.9,7,7,99,07:04 PM,05:36 AM,05:41 AM,07:29 PM,13,27,27,27,17,0,43,0.0,1009,29,10,200,9
2017-05-11,23,18,0.0,13.9,6,6,100,07:58 PM,06:11 AM,05:40 AM,07:30 PM,15,22,23,22,19,0,64,0.0,1012,23,10,217,12
2017-05-12,23,18,0.0,13.9,6,6,87,08:51 PM,06:49 AM,05:39 AM,07:30 PM,16,22,24,22,13,0,70,0.0,1014,23,10,186,9
2017-05-13,26,20,0.0,13.9,6,6,80,09:42 PM,07:30 AM,05:39 AM,07:31 PM,14,25,25,24,17,1,53,0.0,1014,26,10,177,10
2017-05-14,27,21,0.0,13.9,6,6,72,10:31 PM,08:14 AM,05:38 AM,07:32 PM,14,26,26,25,22,1,52,0.0,1012,27,10,191,12
2017-05-15,26,21,0.0,14.0,6,6,65,11:18 PM,09:02 AM,05:37 AM,07:33 PM,16,26,26,24,25,0,61,0.0,1010,26,10,206,15
2017-05-16,25,20,0.0,14.0,6,6,58,No moonrise,09:53 AM,05:36 AM,07:33 PM,18,26,26,24,12,0,70,0.0,1012,25,10,191,8
2017-05-17,26,20,0.0,13.3,6,6,50,12:02 AM,10:46 AM,05:36 AM,07:34 PM,15,25,25,23,19,9,61,0.0,1011,26,10,173,11
2017-05-18,27,21,0.0,14.0,6,6,43,12:43 AM,11:42 AM,05:35 AM,07:35 PM,15,25,25,24,31,5,59,0.0,1009,27,10,188,18
2017-05-19,24,19,0.0,14.0,6,6,36,01:22 AM,12:39 PM,05:34 AM,07:35 PM,15,22,23,22,27,7,65,0.2,1008,24,10,210,16
2017-05-20,21,18,0.0,14.0,5,5,29,02:00 AM,01:40 PM,05:34 AM,07:36 PM,14,19,19,19,36,20,72,4.5,1011,21,10,214,24
2017-05-21,21,17,0.0,14.0,5,5,21,02:36 AM,02:42 PM,05:33 AM,07:37 PM,13,19,20,19,27,11,67,0.1,1012,21,10,205,18
2017-05-22,24,18,0.0,14.1,6,6,14,03:14 AM,03:47 PM,05:33 AM,07:38 PM,11,22,23,22,20,7,50,0.0,1010,24,10,197,11
2017-05-23,22,18,0.0,14.1,6,6,7,03:52 AM,04:54 PM,05:32 AM,07:38 PM,14,20,21,20,28,8,69,0.8,1011,22,10,216,19
2017-05-24,22,17,0.0,14.1,5,5,0,04:34 AM,06:03 PM,05:32 AM,07:39 PM,15,20,22,20,14,1,70,0.0,1016,22,10,186,10
2017-05-25,23,18,0.0,14.1,6,6,0,05:20 AM,07:13 PM,05:31 AM,07:40 PM,14,22,23,22,16,9,64,0.0,1015,23,10,218,11
2017-05-26,22,18,0.0,14.1,6,6,0,06:10 AM,08:22 PM,05:31 AM,07:40 PM,15,21,23,21,12,0,66,0.0,1013,22,10,229,9
2017-05-27,26,19,0.0,14.1,6,6,8,07:06 AM,09:28 PM,05:30 AM,07:41 PM,13,26,26,25,13,1,48,0.0,1012,26,10,220,8
2017-05-28,25,20,0.0,14.1,6,6,15,08:07 AM,10:28 PM,05:30 AM,07:42 PM,16,25,25,24,11,0,62,0.0,1012,25,10,216,8
2017-05-29,25,19,0.0,14.1,6,6,22,09:11 AM,11:22 PM,05:29 AM,07:42 PM,15,25,25,24,16,3,58,0.0,1013,25,10,275,10
2017-05-30,25,20,0.0,14.1,6,6,29,10:15 AM,No moonset,05:29 AM,07:43 PM,15,23,25,23,13,1,63,0.0,1017,25,10,229,9
2017-05-31,24,19,0.0,14.1,6,6,33,11:18 AM,12:08 AM,05:29 AM,07:43 PM,15,23,24,23,13,1,62,0.0,1017,24,10,224,9
2017-06-01,23,18,0.0,14.2,6,6,46,12:19 PM,12:49 AM,05:28 AM,07:44 PM,15,21,22,21,17,2,71,0.1,1015,23,10,211,12
2017-06-02,24,19,0.0,14.2,6,6,53,01:18 PM,01:26 AM,05:28 AM,07:45 PM,16,23,24,23,12,1,65,0.0,1014,24,10,221,8
2017-06-03,26,20,0.0,14.2,6,6,61,02:15 PM,02:00 AM,05:28 AM,07:45 PM,18,26,26,25,12,0,67,0.0,1013,26,10,200,9
2017-06-04,27,22,0.0,14.2,6,6,68,03:10 PM,02:33 AM,05:28 AM,07:46 PM,18,26,26,25,16,3,65,0.0,1012,27,10,203,10
2017-06-05,25,21,0.0,14.2,6,6,76,04:05 PM,03:05 AM,05:27 AM,07:46 PM,18,26,26,25,12,1,68,0.0,1011,25,10,217,8
2017-06-06,26,21,0.0,14.2,6,6,83,04:59 PM,03:38 AM,05:27 AM,07:47 PM,16,26,26,25,11,0,60,0.0,1012,26,10,188,8
2017-06-07,27,21,0.0,14.2,6,6,91,05:53 PM,04:12 AM,05:27 AM,07:47 PM,17,27,27,26,16,1,57,0.0,1012,27,10,184,10
2017-06-08,30,23,0.0,14.2,7,7,98,06:46 PM,04:49 AM,05:27 AM,07:48 PM,17,28,28,27,22,0,56,0.0,1010,30,10,180,12
2017-06-09,29,23,0.0,14.2,7,7,100,07:38 PM,05:29 AM,05:27 AM,07:48 PM,17,28,28,27,19,5,57,0.0,1009,29,10,203,11
2017-06-10,26,22,0.0,14.2,6,6,87,08:28 PM,06:11 AM,05:27 AM,07:49 PM,18,26,26,24,25,0,73,0.0,1011,26,10,210,16
2017-06-11,25,21,0.0,14.2,6,6,79,09:17 PM,06:58 AM,05:27 AM,07:49 PM,18,26,26,24,14,0,71,0.0,1010,25,10,225,10
2017-06-12,25,21,0.0,14.2,6,6,71,10:01 PM,07:48 AM,05:27 AM,07:50 PM,19,26,26,24,10,1,72,0.0,1009,25,10,212,8
2017-06-13,25,21,0.0,14.2,6,6,64,10:43 PM,08:40 AM,05:27 AM,07:50 PM,19,26,26,25,12,2,72,0.0,1010,25,10,221,9
2017-06-14,26,21,0.0,14.2,6,6,56,11:23 PM,09:36 AM,05:27 AM,07:50 PM,17,26,26,24,14,9,65,1.2,1009,26,10,192,10
2017-06-15,25,21,0.0,14.2,6,6,49,No moonrise,10:32 AM,05:27 AM,07:51 PM,19,27,27,25,11,1,70,0.0,1011,25,10,190,8
2017-06-16,27,22,0.0,14.2,6,6,41,12:00 AM,11:30 AM,05:27 AM,07:51 PM,20,28,28,27,10,0,66,0.0,1011,27,10,163,8
2017-06-17,28,23,0.0,14.2,7,7,34,12:36 AM,12:29 PM,05:27 AM,07:51 PM,19,28,28,27,15,2,63,0.0,1009,28,10,191,10
2017-06-18,27,23,0.0,14.3,7,7,26,01:12 AM,01:31 PM,05:27 AM,07:52 PM,19,27,27,26,16,1,67,0.0,1009,27,10,216,11
2017-06-19,27,23,0.0,14.3,6,6,19,01:48 AM,02:35 PM,05:27 AM,07:52 PM,19,27,27,25,17,1,67,0.0,1009,27,10,217,12
2017-06-20,26,21,0.0,14.2,6,6,11,02:26 AM,03:41 PM,05:28 AM,07:52 PM,17,25,25,23,24,1,69,0.0,1010,26,10,217,16
2017-06-21,25,20,0.0,14.2,6,6,4,03:09 AM,04:49 PM,05:28 AM,07:52 PM,16,24,24,23,25,1,67,0.0,1010,25,10,212,17
2017-06-22,25,20,0.0,14.2,6,6,0,03:56 AM,05:59 PM,05:28 AM,07:52 PM,17,26,26,24,11,2,65,0.0,1012,25,10,237,9
2017-06-23,26,21,0.0,14.3,6,6,0,04:48 AM,07:07 PM,05:28 AM,07:53 PM,18,27,27,26,10,0,60,0.0,1012,26,10,183,8
2017-06-24,28,23,0.0,14.3,7,7,0,05:47 AM,08:10 PM,05:28 AM,07:53 PM,18,28,28,27,12,0,59,0.0,1010,28,10,168,9
2017-06-25,28,24,0.0,14.2,7,7,4,06:50 AM,09:09 PM,05:29 AM,07:53 PM,20,30,30,28,10,0,64,0.0,1009,28,10,203,8
2017-06-26,29,24,0.0,14.2,7,7,11,07:56 AM,10:00 PM,05:29 AM,07:53 PM,21,31,31,29,11,0,64,0.0,1008,29,10,212,8
2017-06-27,30,25,0.0,14.2,7,7,19,09:02 AM,10:45 PM,05:29 AM,07:53 PM,21,32,32,29,11,0,60,0.0,1009,30,10,233,7
2017-06-28,29,24,0.0,14.2,7,7,26,10:06 AM,11:25 PM,05:30 AM,07:53 PM,20,30,30,28,13,0,63,0.0,1009,29,10,212,9
2017-06-29,28,23,0.0,14.2,7,7,34,11:08 AM,No moonset,05:30 AM,07:53 PM,19,29,29,27,12,0,62,0.0,1009,28,10,216,9
2017-06-30,28,24,0.0,14.2,7,7,42,12:06 PM,12:01 AM,05:31 AM,07:53 PM,22,31,31,28,12,0,69,0.0,1006,28,10,189,9
2017-07-01,29,25,0.0,14.2,7,7,47,01:04 PM,12:35 AM,05:31 AM,07:53 PM,23,34,34,29,11,0,71,0.0,1003,29,10,234,8
2017-07-02,32,28,0.0,14.2,7,7,55,01:59 PM,01:08 AM,05:31 AM,07:53 PM,21,34,34,31,16,0,57,0.0,1003,32,10,192,9
2017-07-03,32,28,0.0,14.2,7,7,62,02:53 PM,01:40 AM,05:32 AM,07:53 PM,22,35,35,31,12,0,58,0.0,1004,32,10,272,8
2017-07-04,31,26,0.0,14.2,7,7,69,03:48 PM,02:14 AM,05:32 AM,07:53 PM,21,34,34,31,15,0,58,0.0,1005,31,10,218,10
2017-07-05,29,25,0.0,14.2,7,7,76,04:41 PM,02:49 AM,05:33 AM,07:53 PM,23,33,33,29,12,0,74,0.0,1007,29,10,235,9
2017-07-06,28,24,0.0,14.2,7,7,84,05:34 PM,03:28 AM,05:33 AM,07:52 PM,22,29,29,27,15,0,74,0.0,1007,28,10,233,11
2017-07-07,28,23,0.0,14.2,7,7,91,06:24 PM,04:09 AM,05:34 AM,07:52 PM,21,29,29,27,12,0,71,0.0,1006,28,10,232,9
2017-07-08,29,24,0.0,14.2,7,7,98,07:14 PM,04:55 AM,05:34 AM,07:52 PM,21,31,31,28,8,0,67,0.0,1006,29,10,210,7
2017-07-09,30,24,0.0,14.2,7,7,100,08:00 PM,05:44 AM,05:35 AM,07:52 PM,20,31,31,29,10,0,62,0.0,1008,30,10,191,8
2017-07-10,31,25,0.0,14.2,7,7,87,08:43 PM,06:36 AM,05:35 AM,07:52 PM,19,32,32,30,12,0,53,0.0,1009,31,10,178,8
2017-07-11,32,27,0.0,14.2,7,7,80,09:24 PM,07:31 AM,05:36 AM,07:51 PM,21,34,34,31,12,0,55,0.0,1010,32,10,161,8
2017-07-12,31,26,0.0,14.1,7,7,73,10:02 PM,08:27 AM,05:37 AM,07:51 PM,21,33,33,30,14,0,61,0.0,1006,31,10,196,9
2017-07-13,30,26,0.0,14.1,7,7,65,10:38 PM,09:25 AM,05:37 AM,07:51 PM,21,31,31,28,22,0,66,0.0,1003,30,10,205,14
2017-07-14,30,26,0.0,14.1,7,7,58,11:14 PM,10:23 AM,05:38 AM,07:50 PM,21,31,31,29,17,0,62,0.0,1003,30,10,214,11
2017-07-15,30,25,0.0,14.1,7,7,51,11:49 PM,11:23 AM,05:38 AM,07:50 PM,20,31,31,29,15,0,60,0.0,1005,30,10,218,11
2017-07-16,30,25,0.0,14.1,7,7,44,No moonrise,12:24 PM,05:39 AM,07:49 PM,21,33,33,30,10,0,61,0.0,1006,30,10,217,7
2017-07-17,30,25,0.0,14.1,7,7,36,12:25 AM,01:28 PM,05:40 AM,07:49 PM,22,33,33,29,11,0,65,0.0,1008,30,10,240,8
2017-07-18,29,24,0.0,14.1,7,7,29,01:04 AM,02:32 PM,05:40 AM,07:48 PM,23,32,32,29,9,0,70,0.0,1009,29,10,258,8
2017-07-19,31,25,0.0,14.1,7,7,22,01:47 AM,03:40 PM,05:41 AM,07:48 PM,20,32,32,30,11,0,58,0.0,1008,31,10,225,9
2017-07-20,28,25,0.0,14.1,7,7,15,02:35 AM,04:46 PM,05:42 AM,07:47 PM,21,31,31,28,10,0,65,0.0,1006,28,10,260,8
2017-07-21,28,24,0.0,14.1,7,7,7,03:30 AM,05:51 PM,05:42 AM,07:47 PM,22,31,31,28,9,0,67,0.0,1006,28,10,272,8
2017-07-22,28,24,0.0,14.0,7,7,0,04:29 AM,06:52 PM,05:43 AM,07:46 PM,22,30,30,28,11,0,70,0.0,1009,28,10,246,9
2017-07-23,28,24,0.0,14.0,7,7,0,05:34 AM,07:47 PM,05:44 AM,07:45 PM,22,31,31,28,8,0,67,0.0,1008,28,10,236,7
2017-07-24,29,25,0.0,14.0,7,7,0,06:40 AM,08:35 PM,05:44 AM,07:45 PM,23,34,34,30,8,0,67,0.0,1005,29,10,236,7
2017-07-25,30,27,0.0,14.0,7,7,7,07:47 AM,09:19 PM,05:45 AM,07:44 PM,23,35,35,30,8,0,65,0.0,1005,30,10,225,7
2017-07-26,32,28,0.0,14.0,7,7,14,08:51 AM,09:58 PM,05:46 AM,07:43 PM,22,36,36,32,10,0,57,0.0,1006,32,10,212,8
2017-07-27,31,28,0.0,14.0,7,7,22,09:53 AM,10:33 PM,05:46 AM,07:43 PM,22,35,35,31,10,0,59,0.0,1006,31,10,205,8
2017-07-28,29,25,0.0,14.0,7,7,29,10:52 AM,11:07 PM,05:47 AM,07:42 PM,21,30,30,28,16,0,68,0.0,1010,29,10,234,13
2017-07-29,28,24,0.0,13.9,7,7,36,11:50 AM,11:41 PM,05:48 AM,07:41 PM,20,29,29,28,11,0,63,0.0,1011,28,10,240,9
2017-07-30,28,24,0.0,13.9,7,7,43,12:45 PM,No moonset,05:48 AM,07:40 PM,21,31,31,28,9,0,68,0.0,1008,28,10,249,8
2017-07-31,30,25,0.0,13.9,7,7,47,01:40 PM,12:14 AM,05:49 AM,07:40 PM,24,34,34,30,9,0,71,0.0,1007,30,10,242,8
2017-08-01,30,26,0.0,13.9,7,7,58,02:34 PM,12:49 AM,05:50 AM,07:39 PM,23,35,35,30,9,0,67,0.0,1009,30,10,261,8
2017-08-02,29,26,0.0,13.9,7,7,65,03:27 PM,01:27 AM,05:51 AM,07:38 PM,21,31,31,28,13,0,64,0.0,1010,29,10,220,11
2017-08-03,28,24,0.0,13.9,7,7,73,04:18 PM,02:07 AM,05:51 AM,07:37 PM,20,29,29,27,15,0,66,0.0,1009,28,10,219,12
2017-08-04,28,25,0.0,13.8,7,7,80,05:09 PM,02:51 AM,05:52 AM,07:36 PM,20,30,30,28,10,0,64,0.0,1007,28,10,233,9
2017-08-05,28,24,0.0,13.8,7,7,87,05:56 PM,03:39 AM,05:53 AM,07:35 PM,21,30,30,28,9,0,65,0.0,1007,28,10,239,7
2017-08-06,28,24,0.0,13.8,7,7,94,06:41 PM,04:29 AM,05:53 AM,07:34 PM,22,31,31,28,8,0,67,0.0,1008,28,10,312,7
2017-08-07,29,25,0.0,13.8,7,7,100,07:23 PM,05:24 AM,05:54 AM,07:33 PM,23,31,31,28,14,0,71,0.0,1008,29,10,338,11
2017-08-08,29,26,0.0,13.8,7,7,100,08:02 PM,06:20 AM,05:55 AM,07:32 PM,23,33,33,29,13,0,74,0.0,1008,29,10,302,11
2017-08-09,30,26,0.0,13.8,7,7,84,08:40 PM,07:18 AM,05:56 AM,07:31 PM,24,34,34,29,10,0,73,0.0,1009,30,10,275,8
2017-08-10,29,25,0.0,13.7,7,7,77,09:16 PM,08:17 AM,05:56 AM,07:30 PM,23,33,33,29,10,0,72,0.0,1008,29,10,242,9
2017-08-11,28,24,0.0,13.7,7,7,69,09:51 PM,09:17 AM,05:57 AM,07:29 PM,22,31,31,28,10,1,70,0.0,1007,28,10,236,8
2017-08-12,28,25,0.0,13.7,7,7,62,10:27 PM,10:18 AM,05:58 AM,07:28 PM,21,31,31,29,8,0,65,0.0,1006,28,10,234,7
2017-08-13,29,26,0.0,13.7,7,7,55,11:05 PM,11:21 AM,05:58 AM,07:27 PM,22,32,32,28,14,1,69,0.0,1007,29,10,218,11
2017-08-14,29,26,0.0,13.7,7,7,47,11:46 PM,12:24 PM,05:59 AM,07:26 PM,22,33,33,29,10,0,68,0.0,1008,29,10,230,9
2017-08-15,28,25,0.0,13.3,7,7,40,No moonrise,01:29 PM,06:00 AM,07:25 PM,23,32,32,28,11,2,75,0.0,1007,28,10,236,9
2017-08-16,28,25,0.0,13.2,7,7,33,12:30 AM,02:33 PM,06:00 AM,07:24 PM,22,31,31,28,12,0,71,0.0,1005,28,10,239,10
2017-08-17,28,25,0.0,11.6,7,7,26,01:20 AM,03:37 PM,06:01 AM,07:23 PM,21,30,30,28,13,0,69,0.0,1006,28,10,231,11
2017-08-18,28,24,0.0,11.6,7,7,18,02:16 AM,04:38 PM,06:02 AM,07:21 PM,19,29,29,27,14,0,63,0.0,1010,28,10,227,12
2017-08-19,29,24,0.0,11.6,7,7,11,03:17 AM,05:34 PM,06:03 AM,07:20 PM,18,30,30,28,9,1,56,0.0,1011,29,10,266,8
2017-08-20,29,25,0.0,11.6,7,7,4,04:21 AM,06:25 PM,06:03 AM,07:19 PM,20,31,31,28,10,0,62,0.0,1010,29,10,233,9
2017-08-21,28,25,0.0,11.6,7,7,0,05:27 AM,07:11 PM,06:04 AM,07:18 PM,21,31,31,28,9,0,66,0.0,1009,28,10,239,8
2017-08-22,28,24,0.0,11.6,7,7,0,06:32 AM,07:52 PM,06:05 AM,07:17 PM,21,29,29,27,11,1,68,0.0,1009,28,10,217,9
2017-08-23,28,24,0.0,11.6,7,7,3,07:36 AM,08:29 PM,06:05 AM,07:15 PM,20,29,29,27,12,0,66,0.0,1009,28,10,220,10
2017-08-24,28,24,0.0,11.6,7,7,10,08:37 AM,09:04 PM,06:06 AM,07:14 PM,22,32,32,29,8,0,67,0.0,1009,28,10,270,7
2017-08-25,30,25,0.0,11.6,7,7,18,09:36 AM,09:38 PM,06:07 AM,07:13 PM,23,34,34,30,9,0,67,0.0,1009,30,10,216,8
2017-08-26,31,27,0.0,11.6,7,7,25,10:33 AM,10:12 PM,06:07 AM,07:12 PM,21,34,34,31,8,0,56,0.0,1007,31,10,207,7
2017-08-27,29,26,0.0,11.6,7,7,32,11:30 AM,10:47 PM,06:08 AM,07:10 PM,19,30,30,28,16,0,58,0.0,1006,29,10,213,12
2017-08-28,28,25,0.0,11.6,7,7,40,12:24 PM,11:24 PM,06:09 AM,07:09 PM,19,29,29,27,15,0,62,0.0,1006,28,10,220,12
2017-08-29,27,23,0.0,11.6,7,7,47,01:18 PM,No moonset,06:09 AM,07:08 PM,20,29,29,27,10,0,65,0.0,1007,27,10,242,8
2017-08-30,27,23,0.0,11.6,7,7,54,02:10 PM,12:03 AM,06:10 AM,07:06 PM,20,29,29,27,9,0,67,0.0,1009,27,10,258,8
2017-08-31,27,23,0.0,11.6,6,6,58,03:01 PM,12:45 AM,06:11 AM,07:05 PM,20,29,29,27,8,0,68,0.0,1010,27,10,265,7
2017-09-01,27,23,0.0,11.6,7,7,71,03:50 PM,01:32 AM,06:11 AM,07:04 PM,21,30,30,28,7,0,69,0.0,1009,27,10,229,6
2017-09-02,29,25,0.0,11.6,7,7,79,04:35 PM,02:21 AM,06:12 AM,07:02 PM,21,32,32,29,10,0,63,0.0,1009,29,10,260,8
2017-09-03,31,26,0.0,11.6,7,7,86,05:19 PM,03:14 AM,06:13 AM,07:01 PM,22,32,32,29,18,0,65,0.0,1008,31,10,177,13
2017-09-04,30,27,0.0,11.6,7,7,94,05:59 PM,04:09 AM,06:14 AM,07:00 PM,23,33,33,29,12,1,71,0.0,1010,30,10,267,10
2017-09-05,29,26,0.0,11.6,7,7,100,06:38 PM,05:08 AM,06:14 AM,06:58 PM,22,33,33,29,10,0,65,0.0,1011,29,10,224,8
2017-09-06,28,25,0.0,11.6,7,7,100,07:15 PM,06:07 AM,06:15 AM,06:57 PM,18,28,28,27,20,0,60,0.0,1010,28,10,212,16
2017-09-07,27,24,0.0,11.6,7,7,83,07:51 PM,07:08 AM,06:16 AM,06:56 PM,19,28,28,27,11,0,62,0.0,1011,27,10,269,10
2017-09-08,29,25,0.0,11.6,7,7,76,08:27 PM,08:10 AM,06:16 AM,06:54 PM,20,30,30,28,18,0,61,0.0,1012,29,10,220,13
2017-09-09,30,27,0.0,11.6,7,7,68,09:05 PM,09:13 AM,06:17 AM,06:53 PM,20,31,31,28,20,0,61,0.0,1011,30,10,263,14
2017-09-10,29,25,0.0,11.6,7,7,61,09:45 PM,10:17 AM,06:18 AM,06:51 PM,21,31,31,28,11,0,64,0.0,1011,29,10,249,9
2017-09-11,30,25,0.0,11.6,7,7,53,10:29 PM,11:22 AM,06:18 AM,06:50 PM,20,32,32,30,8,0,57,0.0,1012,30,10,168,7
2017-09-12,30,25,0.0,11.6,7,7,46,11:17 PM,12:26 PM,06:19 AM,06:49 PM,20,33,33,31,7,0,54,0.0,1013,30,10,176,6
2017-09-13,31,28,0.0,11.6,7,7,38,No moonrise,01:30 PM,06:20 AM,06:47 PM,19,32,32,31,13,0,49,0.0,1013,31,10,185,10
2017-09-14,31,27,0.0,11.6,7,7,31,12:10 AM,02:30 PM,06:20 AM,06:46 PM,21,32,32,29,19,4,62,0.0,1010,31,10,263,13
2017-09-15,28,25,0.0,11.6,7,7,23,01:08 AM,03:27 PM,06:21 AM,06:44 PM,22,29,29,27,13,9,77,0.0,1009,28,10,274,11
2017-09-16,27,24,0.0,11.6,7,7,16,02:09 AM,04:18 PM,06:22 AM,06:43 PM,21,28,28,26,12,3,75,0.0,1011,27,10,237,10
2017-09-17,27,23,0.0,11.6,6,6,8,03:13 AM,05:04 PM,06:22 AM,06:42 PM,21,28,28,26,10,6,73,0.0,1011,27,10,249,9
2017-09-18,27,23,0.0,11.6,7,7,0,04:16 AM,05:46 PM,06:23 AM,06:40 PM,21,29,29,27,9,0,70,0.0,1011,27,10,315,8
2017-09-19,27,24,0.0,11.6,7,7,0,05:20 AM,06:24 PM,06:24 AM,06:39 PM,21,29,29,27,9,0,72,0.0,1010,27,10,296,8
2017-09-20,26,23,0.0,11.6,6,6,0,06:21 AM,07:00 PM,06:24 AM,06:37 PM,21,28,28,26,11,1,71,0.0,1012,26,10,235,9
2017-09-21,27,24,0.0,11.6,7,7,0,07:22 AM,07:35 PM,06:25 AM,06:36 PM,21,29,29,26,15,1,70,0.0,1012,27,10,209,12
2017-09-22,27,24,0.0,11.6,7,7,7,08:20 AM,08:09 PM,06:26 AM,06:35 PM,19,27,27,26,20,0,68,0.0,1013,27,10,222,15
2017-09-23,26,23,0.0,11.6,6,6,14,09:18 AM,08:43 PM,06:26 AM,06:33 PM,17,26,26,25,11,0,61,0.0,1015,26,10,227,9
2017-09-24,25,22,0.0,11.6,6,6,22,10:13 AM,09:20 PM,06:27 AM,06:32 PM,18,27,27,25,9,0,66,0.0,1014,25,10,323,8
2017-09-25,26,22,0.0,10.2,6,6,30,11:09 AM,09:58 PM,06:28 AM,06:30 PM,19,27,27,25,9,28,70,0.0,1014,26,10,319,7
2017-09-26,26,22,0.0,11.6,6,6,37,12:02 PM,10:39 PM,06:29 AM,06:29 PM,18,27,27,25,10,14,66,0.0,1014,26,10,241,8
2017-09-27,25,22,0.0,11.6,6,6,45,12:53 PM,11:24 PM,06:29 AM,06:28 PM,18,27,27,25,10,0,64,0.0,1016,25,10,234,8
2017-09-28,26,22,0.0,11.6,6,6,52,01:43 PM,No moonset,06:30 AM,06:26 PM,17,27,27,26,8,0,61,0.0,1015,26,10,237,7
2017-09-29,25,21,0.0,11.6,6,6,60,02:29 PM,12:11 AM,06:31 AM,06:25 PM,17,26,26,25,10,0,63,0.0,1013,25,10,240,8
2017-09-30,25,22,0.0,11.6,6,6,67,03:13 PM,01:03 AM,06:31 AM,06:23 PM,17,26,26,24,11,3,62,0.1,1014,25,10,221,9
2017-10-01,25,22,0.0,11.6,6,6,72,03:54 PM,01:57 AM,06:32 AM,06:22 PM,16,26,26,25,8,1,55,0.0,1016,25,10,192,7
2017-10-02,29,24,0.0,11.6,7,7,79,04:33 PM,02:53 AM,06:33 AM,06:21 PM,15,28,28,27,14,2,46,0.0,1014,29,10,110,10
2017-10-03,26,23,0.0,11.6,6,6,87,05:11 PM,03:52 AM,06:34 AM,06:19 PM,17,27,27,26,11,0,56,0.0,1014,26,10,169,9
2017-10-04,26,23,0.0,11.6,6,6,94,05:48 PM,04:53 AM,06:34 AM,06:18 PM,15,26,26,25,12,0,53,0.0,1015,26,10,220,10
2017-10-05,25,22,0.0,11.6,6,6,100,06:24 PM,05:55 AM,06:35 AM,06:17 PM,13,26,26,25,8,3,49,0.0,1014,25,10,172,7
2017-10-06,23,21,0.0,11.6,6,6,100,07:02 PM,06:59 AM,06:36 AM,06:15 PM,15,26,26,24,8,2,57,0.0,1013,23,10,123,7
2017-10-07,25,22,0.0,11.6,6,6,84,07:42 PM,08:05 AM,06:37 AM,06:14 PM,15,26,26,25,10,8,56,0.0,1013,25,10,184,8
2017-10-08,27,23,0.0,11.6,6,6,77,08:25 PM,09:12 AM,06:37 AM,06:13 PM,15,26,26,25,14,6,54,0.0,1012,27,10,204,11
2017-10-09,24,21,0.0,11.6,6,6,70,09:13 PM,10:18 AM,06:38 AM,06:11 PM,17,25,25,22,16,21,70,0.8,1012,24,10,227,12
2017-10-10,23,21,0.0,11.6,6,6,62,10:05 PM,11:24 AM,06:39 AM,06:10 PM,15,24,24,23,15,6,62,0.0,1015,23,10,222,12
2017-10-11,24,21,0.0,11.6,6,6,55,11:02 PM,12:26 PM,06:40 AM,06:09 PM,15,25,25,24,9,0,59,0.0,1016,24,10,227,8
2017-10-12,24,20,0.0,11.6,6,6,48,No moonrise,01:24 PM,06:40 AM,06:08 PM,15,25,25,24,10,0,56,0.0,1015,24,10,188,8
2017-10-13,25,21,0.0,11.6,6,6,41,12:02 AM,02:16 PM,06:41 AM,06:06 PM,13,25,25,23,14,2,54,0.0,1015,25,10,173,11
2017-10-14,24,21,0.0,11.6,6,6,33,01:05 AM,03:03 PM,06:42 AM,06:05 PM,15,25,25,23,7,8,61,0.0,1014,24,10,239,6
2017-10-15,23,21,0.0,11.6,6,6,26,02:08 AM,03:45 PM,06:43 AM,06:04 PM,15,25,25,23,10,15,64,0.0,1015,23,10,232,8
2017-10-16,24,21,0.0,11.6,6,6,19,03:10 AM,04:23 PM,06:44 AM,06:03 PM,13,25,25,23,14,8,53,0.0,1016,24,10,175,11
